x,z,z_scaled,kernel,globalmax,horizons,environment,id,trials,agent,Edistance
11,33,25,1,62,5,rough,50,4,human,1
13,87,59,1,62,5,rough,50,5,human,2
18,99,83,8,79,10,rough,50,0,human,-1
17,55,48,8,79,10,rough,50,1,human,1
18,98,82,8,79,10,rough,50,2,human,1
19,82,70,8,79,10,rough,50,3,human,1
20,29,28,8,79,10,rough,50,4,human,1
21,10,13,8,79,10,rough,50,5,human,1
19,83,71,8,79,10,rough,50,6,human,2
22,-1,4,8,79,10,rough,50,7,human,3
24,98,82,8,79,10,rough,50,8,human,2
23,46,41,8,79,10,rough,50,9,human,1
25,87,74,8,79,10,rough,50,10,human,2
1,0,5,28,65,5,rough,50,0,human,-1
9,66,48,28,65,5,rough,50,1,human,8
11,44,34,28,65,5,rough,50,2,human,2
10,70,51,28,65,5,rough,50,3,human,1
21,74,53,28,65,5,rough,50,4,human,11
20,101,71,28,65,5,rough,50,5,human,1
15,51,42,13,72,10,rough,50,0,human,-1
13,85,66,13,72,10,rough,50,1,human,2
13,85,66,13,72,10,rough,50,2,human,0
12,69,55,13,72,10,rough,50,3,human,1
10,40,34,13,72,10,rough,50,4,human,2
14,60,48,13,72,10,rough,50,5,human,4
11,55,45,13,72,10,rough,50,6,human,3
8,80,63,13,72,10,rough,50,7,human,3
9,10,12,13,72,10,rough,50,8,human,1
5,-1,4,13,72,10,rough,50,9,human,4
6,8,11,13,72,10,rough,50,10,human,1
27,48,37,24,66,5,rough,50,0,human,-1
18,96,68,24,66,5,rough,50,1,human,9
17,62,46,24,66,5,rough,50,2,human,1
19,90,64,24,66,5,rough,50,3,human,2
16,6,9,24,66,5,rough,50,4,human,3
15,10,12,24,66,5,rough,50,5,human,1
16,48,38,5,68,10,rough,50,0,human,-1
13,49,38,5,68,10,rough,50,1,human,3
18,60,46,5,68,10,rough,50,2,human,5
17,59,45,5,68,10,rough,50,3,human,1
15,61,46,5,68,10,rough,50,4,human,2
14,80,59,5,68,10,rough,50,5,human,1
5,63,48,5,68,10,rough,50,6,human,9
7,81,60,5,68,10,rough,50,7,human,2
5,61,46,5,68,10,rough,50,8,human,2
6,60,46,5,68,10,rough,50,9,human,1
10,100,73,5,68,10,rough,50,10,human,4
16,51,41,0,71,5,rough,50,0,human,-1
14,85,65,0,71,5,rough,50,1,human,2
15,75,58,0,71,5,rough,50,2,human,1
20,73,57,0,71,5,rough,50,3,human,5
13,96,73,0,71,5,rough,50,4,human,7
18,72,56,0,71,5,rough,50,5,human,5
10,45,32,23,61,10,rough,50,0,human,-1
5,68,46,23,61,10,rough,50,1,human,5
7,24,20,23,61,10,rough,50,2,human,2
6,53,37,23,61,10,rough,50,3,human,1
8,1,6,23,61,10,rough,50,4,human,2
9,23,19,23,61,10,rough,50,5,human,1
14,68,46,23,61,10,rough,50,6,human,5
21,55,39,23,61,10,rough,50,7,human,7
19,45,32,23,61,10,rough,50,8,human,2
18,48,34,23,61,10,rough,50,9,human,1
20,53,37,23,61,10,rough,50,10,human,2
5,27,25,25,75,5,rough,50,0,human,-1
1,35,31,25,75,5,rough,50,1,human,4
2,45,39,25,75,5,rough,50,2,human,1
3,55,46,25,75,5,rough,50,3,human,1
18,33,30,25,75,5,rough,50,4,human,15
20,50,43,25,75,5,rough,50,5,human,2
11,9,11,22,66,10,rough,50,0,human,-1
16,90,64,22,66,10,rough,50,1,human,5
18,33,27,22,66,10,rough,50,2,human,2
17,69,51,22,66,10,rough,50,3,human,1
23,1,6,22,66,10,rough,50,4,human,6
25,64,47,22,66,10,rough,50,5,human,2
22,41,32,22,66,10,rough,50,6,human,3
24,17,16,22,66,10,rough,50,7,human,2
21,78,56,22,66,10,rough,50,8,human,3
20,85,61,22,66,10,rough,50,9,human,1
19,26,22,22,66,10,rough,50,10,human,1
29,96,80,9,78,5,rough,50,0,human,-1
28,97,81,9,78,5,rough,50,1,human,1
27,73,62,9,78,5,rough,50,2,human,1
26,67,57,9,78,5,rough,50,3,human,1
24,62,53,9,78,5,rough,50,4,human,2
25,78,66,9,78,5,rough,50,5,human,1
24,48,34,10,60,10,rough,50,0,human,-1
6,55,38,10,60,10,rough,50,1,human,18
7,41,30,10,60,10,rough,50,2,human,1
9,95,62,10,60,10,rough,50,3,human,2
8,53,37,10,60,10,rough,50,4,human,1
16,53,37,10,60,10,rough,50,5,human,8
14,61,42,10,60,10,rough,50,6,human,2
13,55,38,10,60,10,rough,50,7,human,1
12,45,32,10,60,10,rough,50,8,human,1
15,99,64,10,60,10,rough,50,9,human,3
10,99,64,10,60,10,rough,50,10,human,5
0,13,14,5,66,10,rough,51,0,human,10
21,56,42,5,66,10,rough,51,1,human,21
20,64,47,5,66,10,rough,51,2,human,1
18,57,43,5,66,10,rough,51,3,human,2
19,76,55,5,66,10,rough,51,4,human,1
11,58,43,5,66,10,rough,51,5,human,8
8,80,58,5,66,10,rough,51,6,human,3
7,80,58,5,66,10,rough,51,7,human,1
6,60,45,5,66,10,rough,51,8,human,1
9,73,53,5,66,10,rough,51,9,human,3
10,101,72,5,66,10,rough,51,10,human,1
5,73,49,29,60,5,rough,51,0,human,-1
6,66,45,29,60,5,rough,51,1,human,1
4,81,54,29,60,5,rough,51,2,human,2
2,70,47,29,60,5,rough,51,3,human,2
3,62,42,29,60,5,rough,51,4,human,1
1,59,40,29,60,5,rough,51,5,human,2
7,56,41,8,64,10,rough,51,0,human,-1
8,54,40,8,64,10,rough,51,1,human,1
6,67,48,8,64,10,rough,51,2,human,2
5,76,54,8,64,10,rough,51,3,human,1
4,52,38,8,64,10,rough,51,4,human,1
21,10,11,8,64,10,rough,51,5,human,17
16,26,22,8,64,10,rough,51,6,human,5
3,84,59,8,64,10,rough,51,7,human,13
2,96,66,8,64,10,rough,51,8,human,1
1,79,56,8,64,10,rough,51,9,human,1
0,12,13,8,64,10,rough,51,10,human,1
16,34,26,20,63,5,rough,51,0,human,-1
4,50,37,20,63,5,rough,51,1,human,12
24,40,30,20,63,5,rough,51,2,human,20
3,15,14,20,63,5,rough,51,3,human,21
6,46,34,20,63,5,rough,51,4,human,3
5,63,45,20,63,5,rough,51,5,human,1
25,45,33,19,63,10,rough,51,0,human,-1
24,31,25,19,63,10,rough,51,1,human,1
6,27,22,19,63,10,rough,51,2,human,18
3,39,30,19,63,10,rough,51,3,human,3
15,55,40,19,63,10,rough,51,4,human,12
12,100,68,19,63,10,rough,51,5,human,3
11,88,60,19,63,10,rough,51,6,human,1
10,76,53,19,63,10,rough,51,7,human,1
13,97,66,19,63,10,rough,51,8,human,3
14,95,65,19,63,10,rough,51,9,human,1
16,51,37,19,63,10,rough,51,10,human,2
7,66,47,15,64,5,rough,51,0,human,-1
6,76,54,15,64,5,rough,51,1,human,1
8,58,42,15,64,5,rough,51,2,human,2
5,73,52,15,64,5,rough,51,3,human,3
4,91,63,15,64,5,rough,51,4,human,1
3,100,69,15,64,5,rough,51,5,human,1
4,51,46,38,80,10,rough,51,0,human,-1
5,27,27,38,80,10,rough,51,1,human,1
3,52,47,38,80,10,rough,51,2,human,2
2,84,72,38,80,10,rough,51,3,human,1
1,75,65,38,80,10,rough,51,4,human,1
0,48,43,38,80,10,rough,51,5,human,1
24,39,36,38,80,10,rough,51,6,human,24
14,64,56,38,80,10,rough,51,7,human,10
13,47,43,38,80,10,rough,51,8,human,1
15,95,81,38,80,10,rough,51,9,human,2
16,69,60,38,80,10,rough,51,10,human,1
14,40,30,27,63,5,rough,51,0,human,-1
15,61,43,27,63,5,rough,51,1,human,1
13,13,13,27,63,5,rough,51,2,human,2
18,82,57,27,63,5,rough,51,3,human,5
20,31,25,27,63,5,rough,51,4,human,2
17,98,67,27,63,5,rough,51,5,human,3
22,58,46,39,70,10,rough,51,0,human,-1
21,47,38,39,70,10,rough,51,1,human,1
23,40,33,39,70,10,rough,51,2,human,2
26,71,55,39,70,10,rough,51,3,human,3
27,48,39,39,70,10,rough,51,4,human,1
29,40,33,39,70,10,rough,51,5,human,2
18,25,23,39,70,10,rough,51,6,human,11
7,62,48,39,70,10,rough,51,7,human,11
6,53,42,39,70,10,rough,51,8,human,1
8,65,51,39,70,10,rough,51,9,human,2
9,65,51,39,70,10,rough,51,10,human,1
12,54,40,14,64,5,rough,51,0,human,-1
11,35,27,14,64,5,rough,51,1,human,1
13,17,16,14,64,5,rough,51,2,human,2
24,85,59,14,64,5,rough,51,3,human,11
25,55,40,14,64,5,rough,51,4,human,1
23,96,66,14,64,5,rough,51,5,human,2
28,10,11,21,63,10,rough,51,0,human,-1
17,70,49,21,63,10,rough,51,1,human,11
16,61,43,21,63,10,rough,51,2,human,1
18,55,40,21,63,10,rough,51,3,human,2
13,64,45,21,63,10,rough,51,4,human,5
7,98,67,21,63,10,rough,51,5,human,6
6,58,42,21,63,10,rough,51,6,human,1
8,85,59,21,63,10,rough,51,7,human,2
9,55,40,21,63,10,rough,51,8,human,1
5,40,30,21,63,10,rough,51,9,human,4
3,45,33,21,63,10,rough,51,10,human,2
5,29,26,1,73,5,rough,51,0,human,-1
18,1,6,1,73,5,rough,51,1,human,13
25,37,32,1,73,5,rough,51,2,human,7
13,85,67,1,73,5,rough,51,3,human,12
12,67,54,1,73,5,rough,51,4,human,1
14,85,67,1,73,5,rough,51,5,human,2
24,78,56,18,66,10,rough,51,0,human,-1
23,101,72,18,66,10,rough,51,1,human,1
21,34,27,18,66,10,rough,51,2,human,2
22,77,56,18,66,10,rough,51,3,human,1
25,48,37,18,66,10,rough,51,4,human,3
16,41,32,18,66,10,rough,51,5,human,9
6,57,43,18,66,10,rough,51,6,human,10
1,47,36,18,66,10,rough,51,7,human,5
4,61,45,18,66,10,rough,51,8,human,3
9,52,39,18,66,10,rough,51,9,human,5
5,79,57,18,66,10,rough,51,10,human,4
6,6,9,13,63,5,rough,51,0,human,-1
21,27,22,13,63,5,rough,51,1,human,15
14,61,43,13,63,5,rough,51,2,human,7
26,61,43,13,63,5,rough,51,3,human,12
2,62,44,13,63,5,rough,51,4,human,24
12,69,48,13,63,5,rough,51,5,human,10
3,56,39,25,61,10,rough,51,0,human,-1
24,25,20,25,61,10,rough,51,1,human,21
11,0,5,25,61,10,rough,51,2,human,13
2,47,34,25,61,10,rough,51,3,human,9
1,34,26,25,61,10,rough,51,4,human,1
4,32,25,25,61,10,rough,51,5,human,3
5,27,21,25,61,10,rough,51,6,human,1
6,71,48,25,61,10,rough,51,7,human,1
8,55,39,25,61,10,rough,51,8,human,2
16,98,65,25,61,10,rough,51,9,human,8
17,79,53,25,61,10,rough,51,10,human,1
16,48,41,32,75,5,rough,51,0,human,-1
15,1,6,32,75,5,rough,51,1,human,1
17,67,55,32,75,5,rough,51,2,human,2
18,71,58,32,75,5,rough,51,3,human,1
19,97,78,32,75,5,rough,51,4,human,1
20,62,52,32,75,5,rough,51,5,human,1
4,49,36,36,63,5,smooth,52,0,human,16
5,34,26,36,63,5,smooth,52,1,human,1
3,54,39,36,63,5,smooth,52,2,human,2
2,55,40,36,63,5,smooth,52,3,human,1
1,60,43,36,63,5,smooth,52,4,human,1
0,68,48,36,63,5,smooth,52,5,human,1
13,62,53,8,77,10,smooth,52,0,human,-1
14,53,46,8,77,10,smooth,52,1,human,1
15,50,44,8,77,10,smooth,52,2,human,1
16,43,38,8,77,10,smooth,52,3,human,1
11,84,70,8,77,10,smooth,52,4,human,5
12,75,63,8,77,10,smooth,52,5,human,1
10,96,79,8,77,10,smooth,52,6,human,2
9,99,81,8,77,10,smooth,52,7,human,1
8,94,77,8,77,10,smooth,52,8,human,1
8,97,80,8,77,10,smooth,52,9,human,0
7,84,70,8,77,10,smooth,52,10,human,1
15,100,76,38,71,5,smooth,52,0,human,-1
14,76,59,38,71,5,smooth,52,1,human,1
16,100,76,38,71,5,smooth,52,2,human,2
17,79,61,38,71,5,smooth,52,3,human,1
15,100,76,38,71,5,smooth,52,4,human,2
16,99,75,38,71,5,smooth,52,5,human,1
16,81,69,28,79,10,smooth,52,0,human,-1
17,71,61,28,79,10,smooth,52,1,human,1
15,92,78,28,79,10,smooth,52,2,human,2
14,101,85,28,79,10,smooth,52,3,human,1
13,95,80,28,79,10,smooth,52,4,human,1
14,102,86,28,79,10,smooth,52,5,human,1
14,100,84,28,79,10,smooth,52,6,human,0
14,99,83,28,79,10,smooth,52,7,human,0
14,101,85,28,79,10,smooth,52,8,human,0
14,100,84,28,79,10,smooth,52,9,human,0
14,101,85,28,79,10,smooth,52,10,human,0
10,29,25,2,70,5,smooth,52,0,human,-1
21,48,39,2,70,5,smooth,52,1,human,11
28,36,30,2,70,5,smooth,52,2,human,7
3,56,44,2,70,5,smooth,52,3,human,25
2,77,59,2,70,5,smooth,52,4,human,1
1,99,74,2,70,5,smooth,52,5,human,1
27,50,44,5,78,10,smooth,52,0,human,-1
17,84,71,5,78,10,smooth,52,1,human,10
16,92,77,5,78,10,smooth,52,2,human,1
16,94,78,5,78,10,smooth,52,3,human,0
16,92,77,5,78,10,smooth,52,4,human,0
16,93,78,5,78,10,smooth,52,5,human,0
16,92,77,5,78,10,smooth,52,6,human,0
16,92,77,5,78,10,smooth,52,7,human,0
15,101,84,5,78,10,smooth,52,8,human,1
15,99,82,5,78,10,smooth,52,9,human,0
15,100,83,5,78,10,smooth,52,10,human,0
24,66,51,35,70,5,smooth,52,0,human,-1
20,99,74,35,70,5,smooth,52,1,human,4
19,95,72,35,70,5,smooth,52,2,human,1
21,91,69,35,70,5,smooth,52,3,human,2
20,101,76,35,70,5,smooth,52,4,human,1
20,101,76,35,70,5,smooth,52,5,human,0
1,40,36,9,78,10,smooth,52,0,human,-1
10,15,17,9,78,10,smooth,52,1,human,9
21,28,27,9,78,10,smooth,52,2,human,11
28,65,56,9,78,10,smooth,52,3,human,7
29,39,35,9,78,10,smooth,52,4,human,1
27,62,53,9,78,10,smooth,52,5,human,2
28,67,57,9,78,10,smooth,52,6,human,1
28,67,57,9,78,10,smooth,52,7,human,0
28,67,57,9,78,10,smooth,52,8,human,0
28,66,56,9,78,10,smooth,52,9,human,0
28,64,55,9,78,10,smooth,52,10,human,0
0,39,30,23,63,5,smooth,52,0,human,-1
7,16,15,23,63,5,smooth,52,1,human,7
4,40,30,23,63,5,smooth,52,2,human,3
16,48,35,23,63,5,smooth,52,3,human,12
23,12,13,23,63,5,smooth,52,4,human,7
28,91,62,23,63,5,smooth,52,5,human,5
18,37,31,30,70,10,smooth,52,0,human,-1
10,62,48,30,70,10,smooth,52,1,human,8
7,39,32,30,70,10,smooth,52,2,human,3
14,0,5,30,70,10,smooth,52,3,human,7
11,42,34,30,70,10,smooth,52,4,human,3
10,62,48,30,70,10,smooth,52,5,human,1
10,62,48,30,70,10,smooth,52,6,human,0
10,62,48,30,70,10,smooth,52,7,human,0
10,62,48,30,70,10,smooth,52,8,human,0
10,61,48,30,70,10,smooth,52,9,human,0
10,62,48,30,70,10,smooth,52,10,human,0
12,99,68,7,64,5,smooth,52,0,human,-1
13,84,59,7,64,5,smooth,52,1,human,1
11,91,63,7,64,5,smooth,52,2,human,2
12,98,68,7,64,5,smooth,52,3,human,1
12,98,68,7,64,5,smooth,52,4,human,0
12,96,66,7,64,5,smooth,52,5,human,0
2,85,58,4,62,10,smooth,52,0,human,-1
3,87,59,4,62,10,smooth,52,1,human,1
4,76,52,4,62,10,smooth,52,2,human,1
1,75,52,4,62,10,smooth,52,3,human,3
2,85,58,4,62,10,smooth,52,4,human,1
2,85,58,4,62,10,smooth,52,5,human,0
2,85,58,4,62,10,smooth,52,6,human,0
2,85,58,4,62,10,smooth,52,7,human,0
2,86,58,4,62,10,smooth,52,8,human,0
2,85,58,4,62,10,smooth,52,9,human,0
2,85,58,4,62,10,smooth,52,10,human,0
15,55,42,13,68,5,smooth,52,0,human,-1
14,57,44,13,68,5,smooth,52,1,human,1
13,43,34,13,68,5,smooth,52,2,human,1
18,36,29,13,68,5,smooth,52,3,human,5
14,55,42,13,68,5,smooth,52,4,human,4
14,54,42,13,68,5,smooth,52,5,human,0
21,100,69,31,64,10,smooth,52,0,human,-1
22,81,57,31,64,10,smooth,52,1,human,1
20,58,42,31,64,10,smooth,52,2,human,2
21,100,69,31,64,10,smooth,52,3,human,1
21,101,70,31,64,10,smooth,52,4,human,0
21,101,70,31,64,10,smooth,52,5,human,0
21,101,70,31,64,10,smooth,52,6,human,0
21,100,69,31,64,10,smooth,52,7,human,0
21,98,68,31,64,10,smooth,52,8,human,0
21,101,70,31,64,10,smooth,52,9,human,0
21,100,69,31,64,10,smooth,52,10,human,0
5,4,8,0,74,5,smooth,52,0,human,-1
20,9,12,0,74,5,smooth,52,1,human,15
27,58,48,0,74,5,smooth,52,2,human,7
27,59,49,0,74,5,smooth,52,3,human,0
27,58,48,0,74,5,smooth,52,4,human,0
27,59,49,0,74,5,smooth,52,5,human,0
14,73,50,3,62,10,smooth,52,0,human,-1
15,28,22,3,62,10,smooth,52,1,human,1
13,101,68,3,62,10,smooth,52,2,human,2
12,98,66,3,62,10,smooth,52,3,human,1
13,100,67,3,62,10,smooth,52,4,human,1
13,99,66,3,62,10,smooth,52,5,human,0
13,100,67,3,62,10,smooth,52,6,human,0
13,100,67,3,62,10,smooth,52,7,human,0
13,100,67,3,62,10,smooth,52,8,human,0
13,99,66,3,62,10,smooth,52,9,human,0
